vacancy_id,vacancy_name,published_at,applied_at,all_skills,hard_skills,soft_skills,tools,skill_count,hard_skill_count,soft_skill_count,tools_count,salary_from,salary_to,salary_currency,salary_gross,employer_name,employer_id,employer_url,vacancy_url,experience,employment,schedule,area
131426472,Golang-разработчик,2026-03-20T16:05:51+0300,2026-03-20T16:05:51+0300,"aws, docker, gcp, go, kubernetes, postgresql, sql, корпоративы","aws, docker, gcp, go, kubernetes, postgresql, sql, корпоративы",,,8,8,0,0,,,RUB,False,Крайнет,8960895,https://api.hh.ru/employers/8960895,https://hh.ru/vacancy/131426472,От 3 до 6 лет,Полная занятость,Полный день,Минск
131531337,"Директор по информационным технологиям (CIO), г. Алматы",2026-03-25T10:21:39+0300,2026-03-25T10:21:39+0300,контроль,,контроль,,1,0,1,0,,,RUB,False,Ventra,1838,https://api.hh.ru/employers/1838,https://hh.ru/vacancy/131531337,Более 6 лет,Полная занятость,Полный день,Алматы
131547888,Chief Operating Officer (COO),2026-03-25T15:57:45+0300,2026-03-25T15:57:45+0300,,,,,0,0,0,0,2000.0,5000.0,USD,True,ELITE SUPPORT SOLUTIONS ESS,12543886,https://api.hh.ru/employers/12543886,https://hh.ru/vacancy/131547888,От 3 до 6 лет,Полная занятость,Полный день,Ташкент
131568900,"Fullstack-разработчик Next.JS, React (офис)",2026-03-26T11:15:31+0300,2026-03-26T11:15:31+0300,"git, linux, next.js, nginx, postgresql, react, sql","git, linux, next.js, nginx, postgresql, react, sql",,,7,7,0,0,140000.0,,RUR,False,Studia 54,2822051,https://api.hh.ru/employers/2822051,https://hh.ru/vacancy/131568900,От 1 года до 3 лет,Полная занятость,Полный день,Санкт-Петербург
130783444,Frontend-разработчик,2026-02-26T10:30:23+0300,2026-02-26T10:30:23+0300,"confluence, docker, git, javascript, jest, jira, react, typescript, webpack, взаимодействие, высшее образование","confluence, docker, git, javascript, jest, jira, react, typescript, webpack, высшее образование",взаимодействие,,11,10,1,0,,,RUB,False,ИРИ,2116370,https://api.hh.ru/employers/2116370,https://hh.ru/vacancy/130783444,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131507481,Ведущий юрист по договорной работе,2026-03-24T13:48:28+0300,2026-03-24T13:48:28+0300,"excel, ms office, powerpoint, word, аналитическое мышление, внимательность, документооборот, коммуникабельность, ответственность, стрессоустойчивость",документооборот,"аналитическое мышление, внимательность, коммуникабельность, ответственность, стрессоустойчивость","excel, ms office, powerpoint, word",10,1,5,4,,,RUB,False,АНО Федеральный Центр Беспилотных Авиационных Систем,9979901,https://api.hh.ru/employers/9979901,https://hh.ru/vacancy/131507481,От 3 до 6 лет,Полная занятость,Полный день,Москва
131519149,Программист C#,2026-03-24T17:56:50+0300,2026-03-24T17:56:50+0300,"git, sql","git, sql",,,2,2,0,0,,,RUB,False,Diakont,38351,https://api.hh.ru/employers/38351,https://hh.ru/vacancy/131519149,От 1 года до 3 лет,Полная занятость,Полный день,Санкт-Петербург
131537112,Инженер данных,2026-03-25T12:10:49+0300,2026-03-25T12:10:49+0300,"azure, python, sql","azure, python, sql",,,3,3,0,0,,,RUB,False,ICL Services,156424,https://api.hh.ru/employers/156424,https://hh.ru/vacancy/131537112,От 1 года до 3 лет,Полная занятость,Удаленная работа,Москва
131183975,Сборщик чайных наборов,2026-03-13T00:31:18+0300,2026-03-13T00:31:18+0300,"контроль, контроль качества, сборка","контроль качества, сборка",контроль,,3,2,1,0,95000.0,180000.0,RUR,True,Job development (ИП Козлова Ольга Александровна),5516123,https://api.hh.ru/employers/5516123,https://hh.ru/vacancy/131183975,Нет опыта,Полная занятость,Полный день,Кемерово
131515821,Системный администратор,2026-03-24T16:28:02+0300,2026-03-24T16:28:02+0300,"1с, linux, zabbix, взаимодействие, документооборот, коммуникабельность, самостоятельность","linux, zabbix, документооборот","взаимодействие, коммуникабельность, самостоятельность",1с,7,3,3,1,70000.0,75000.0,RUR,False,ДимАл,1146291,https://api.hh.ru/employers/1146291,https://hh.ru/vacancy/131515821,От 3 до 6 лет,Полная занятость,Полный день,Киров (Кировская область)
131222712,"Product / UI/UX Designer (Web, Figma)",2026-03-14T15:43:21+0300,2026-03-14T15:43:21+0300,"figma, аккуратность, взаимодействие",,"аккуратность, взаимодействие",figma,3,0,2,1,55000.0,80000.0,RUR,False,Спиридонов Павел Игоревич,12251857,https://api.hh.ru/employers/12251857,https://hh.ru/vacancy/131222712,От 1 года до 3 лет,Полная занятость,Удаленная работа,Москва
131355736,Системный аналитик,2026-03-18T17:31:05+0300,2026-03-18T17:31:05+0300,"confluence, jira, sql, взаимодействие, развитие","confluence, jira, sql","взаимодействие, развитие",,5,3,2,0,,,RUB,False,SBI Bank,1025602,https://api.hh.ru/employers/1025602,https://hh.ru/vacancy/131355736,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131428597,Менеджер по продажам б2б ( поиск застройщиков ижс),2026-03-20T16:58:53+0300,2026-03-20T16:58:53+0300,"активные продажи, высшее образование, заключение договоров, зарплата, переговоры, презентации, телефонные переговоры","активные продажи, высшее образование, заключение договоров, зарплата","переговоры, презентации, телефонные переговоры",,7,4,3,0,250000.0,,RUR,False,Якименко Денис Петрович,12678524,https://api.hh.ru/employers/12678524,https://hh.ru/vacancy/131428597,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131542265,Технический писатель,2026-03-25T13:59:01+0300,2026-03-25T13:59:01+0300,"git, linux, взаимодействие, деловая переписка","git, linux","взаимодействие, деловая переписка",,4,2,2,0,,,RUB,False,TKV Group,5588,https://api.hh.ru/employers/5588,https://hh.ru/vacancy/131542265,От 1 года до 3 лет,Полная занятость,Удаленная работа,Санкт-Петербург
131566395,Event-менеджер,2026-03-26T10:39:10+0300,2026-03-26T10:39:10+0300,"взаимодействие, гибкость, коммуникабельность, контроль, креативность, организация, организация мероприятий, ответственность, переговоры, планирование, презентации, стрессоустойчивость",организация мероприятий,"взаимодействие, гибкость, коммуникабельность, контроль, креативность, организация, ответственность, переговоры, планирование, презентации, стрессоустойчивость",,12,1,11,0,70000.0,70000.0,RUR,False,alfa Development,10102110,https://api.hh.ru/employers/10102110,https://hh.ru/vacancy/131566395,От 1 года до 3 лет,Полная занятость,Полный день,Иркутск
131541298,Разработчик 1С,2026-03-25T13:35:48+0300,2026-03-25T13:35:48+0300,"1с, 1с:предприятие, лидерство, отели, развитие",отели,"лидерство, развитие","1с, 1с:предприятие",5,1,2,2,,,RUB,False,SOKOLOV,1038532,https://api.hh.ru/employers/1038532,https://hh.ru/vacancy/131541298,От 1 года до 3 лет,Полная занятость,Удаленная работа,Кострома
130916393,Разработчик Node.js,2026-03-03T11:00:00+0300,2026-03-03T11:00:00+0300,"ci/cd, clickhouse, docker, git, gitlab ci, helm, jest, jira, k8s, kubernetes, linux, mysql, postgresql, redis, sql, typescript, взаимодействие, сервис","ci/cd, clickhouse, docker, git, gitlab ci, helm, jest, jira, k8s, kubernetes, linux, mysql, postgresql, redis, sql, typescript","взаимодействие, сервис",,18,16,2,0,,,RUB,False,StormWall™,1588798,https://api.hh.ru/employers/1588798,https://hh.ru/vacancy/130916393,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
